_,station,arr,dep,dwell,runtime,train
20,霞浦,14:10,14:12,2,7:38,D 2281
21,宁德,14:35,14:37,2,8:03,D 2281
22,福州南,15:13,15:23,10,8:41,D 2281
23,福清,15:37,15:39,2,9:05,D 2281
24,莆田,16:00,16:02,2,9:28,D 2281
25,晋江,16:34,16:36,2,10:02,D 2281
26,厦门北,16:54,16:58,4,10:22,D 2281
27,云霄,17:34,17:36,2,11:02,D 2281
28,诏安,17:48,17:55,7,11:16,D 2281
29,潮汕,18:14,18:16,2,11:42,D 2281
30,普宁,18:33,18:35,2,12:01,D 2281
31,陆丰,18:55,18:58,3,12:23,D 2281
32,惠州南,19:36,19:38,2,13:04,D 2281
33,深圳坪山,19:47,19:49,2,13:15,D 2281
34,深圳北,20:11,-,-,13:39,D 2281
1,深圳北,-,19:20,-,0:00,D 7426
2,惠州南,19:42,19:44,2,0:22,D 7426
3,鲘门,20:05,20:11,6,0:45,D 7426
4,汕尾,20:23,20:25,2,1:03,D 7426
5,普宁,20:54,20:56,2,1:34,D 7426
6,潮汕,21:18,-,-,1:58,D 7426
1,南通,-,7:30,-,0:00,D 2292
2,张家港,7:54,7:58,4,0:24,D 2292
3,上海虹桥,8:52,9:01,9,1:22,D 2292
4,金山北,9:20,9:26,6,1:50,D 2292
5,嘉兴南,9:40,9:43,3,2:10,D 2292
6,临平南,10:02,10:03,1,2:32,D 2292
7,杭州东,10:14,10:18,4,2:44,D 2292
8,绍兴北,10:37,10:39,2,3:07,D 2292
9,上虞南,10:51,10:53,2,3:21,D 2292
10,嵊州新昌,11:10,11:12,2,3:40,D 2292
11,天台山,11:28,11:30,2,3:58,D 2292
12,临海,11:44,11:46,2,4:14,D 2292
13,台州,11:59,12:04,5,4:29,D 2292
14,温岭,12:15,12:18,3,4:45,D 2292
15,雁荡山,12:29,12:31,2,4:59,D 2292
16,乐清东,12:42,12:49,7,5:12,D 2292
17,乐清,12:59,13:01,2,5:29,D 2292
18,温州南,13:16,13:20,4,5:46,D 2292
19,平阳,13:40,13:42,2,6:10,D 2292
20,福鼎,14:05,14:07,2,6:35,D 2292
21,连江,15:04,15:06,2,7:34,D 2292
22,福州南,15:26,15:35,9,7:56,D 2292
23,莆田,16:06,16:08,2,8:36,D 2292
24,泉州,16:33,16:35,2,9:03,D 2292
25,厦门北,17:00,17:04,4,9:30,D 2292
26,云霄,17:41,17:49,8,10:11,D 2292
27,诏安,18:02,18:05,3,10:32,D 2292
28,潮汕,18:24,18:28,4,10:54,D 2292
29,普宁,18:45,18:47,2,11:15,D 2292
30,陆丰,19:07,19:09,2,11:37,D 2292
31,惠州南,19:47,19:49,2,12:17,D 2292
32,深圳坪山,19:58,20:00,2,12:28,D 2292
33,深圳北,20:23,-,-,12:53,D 2292
1,厦门,-,17:00,-,0:00,D 691
2,漳浦,17:42,17:50,8,0:42,D 691
3,云霄,18:02,18:04,2,1:02,D 691
4,潮汕,18:31,18:33,2,1:31,D 691
5,普宁,18:50,18:52,2,1:50,D 691
6,陆丰,19:12,19:14,2,2:12,D 691
7,惠州南,19:52,19:54,2,2:52,D 691
8,深圳坪山,20:03,20:05,2,3:03,D 691
9,深圳北,20:28,-,-,3:28,D 691
1,合肥南,-,10:39,-,0:00,G 3141
2,铜陵北,11:15,11:17,2,0:36,G 3141
3,南陵,11:29,11:31,2,0:50,G 3141
4,旌德,11:50,11:55,5,1:11,G 3141
5,绩溪北,12:06,12:08,2,1:27,G 3141
6,黄山北,12:23,12:27,4,1:44,G 3141
7,婺源,12:48,12:51,3,2:09,G 3141
8,上饶,13:16,13:18,2,2:37,G 3141
9,五府山,13:29,13:31,2,2:50,G 3141
10,南平市,13:54,13:56,2,3:15,G 3141
11,建瓯西,14:12,14:14,2,3:33,G 3141
12,延平西,14:34,14:36,2,3:55,G 3141
13,三明北,14:52,14:55,3,4:13,G 3141
14,三明,15:09,15:11,2,4:30,G 3141
15,永安南,15:27,15:29,2,4:48,G 3141
16,漳平西,15:56,15:58,2,5:17,G 3141
17,龙岩,16:21,16:25,4,5:42,G 3141
18,龙山镇,16:52,16:54,2,6:13,G 3141
19,南靖,17:02,17:04,2,6:23,G 3141
20,漳州,17:20,17:40,20,6:41,G 3141
21,漳浦,17:58,18:08,10,7:19,G 3141
22,云霄,18:20,18:22,2,7:41,G 3141
23,潮汕,18:48,18:53,5,8:09,G 3141
24,普宁,19:10,19:12,2,8:31,G 3141
25,陆丰,19:32,19:35,3,8:53,G 3141
26,惠州南,20:13,20:15,2,9:34,G 3141
27,深圳北,20:43,-,-,10:04,G 3141
1,淮安东,-,6:58,-,0:00,D 3125
2,江都,7:40,7:42,2,0:42,D 3125
3,泰州,8:01,8:07,6,1:03,D 3125
4,海安,8:30,8:32,2,1:32,D 3125
5,如皋,8:44,8:46,2,1:46,D 3125
6,南通西,9:06,9:08,2,2:08,D 3125
7,张家港,9:23,9:25,2,2:25,D 3125
8,太仓,9:51,9:53,2,2:53,D 3125
9,上海虹桥,10:25,10:27,2,3:27,D 3125
10,嘉兴南,10:56,10:58,2,3:58,D 3125
11,海宁西,11:14,11:16,2,4:16,D 3125
12,杭州东,11:29,11:32,3,4:31,D 3125
13,余姚北,12:06,12:09,3,5:08,D 3125
14,宁波,12:31,12:35,4,5:33,D 3125
15,奉化,12:52,12:54,2,5:54,D 3125
16,临海,13:27,13:29,2,6:29,D 3125
17,乐清,14:08,14:10,2,7:10,D 3125
18,温州南,14:25,14:27,2,7:27,D 3125
19,瑞安,14:38,14:40,2,7:40,D 3125
20,平阳,14:50,14:52,2,7:52,D 3125
21,福鼎,15:14,15:16,2,8:16,D 3125
22,罗源,16:05,16:07,2,9:07,D 3125
23,福州南,16:35,16:39,4,9:37,D 3125
24,莆田,17:10,17:12,2,10:12,D 3125
25,泉州,17:37,17:39,2,10:39,D 3125
26,厦门北,18:05,18:09,4,11:07,D 3125
27,漳州,18:27,18:29,2,11:29,D 3125
28,漳浦,18:45,18:47,2,11:47,D 3125
29,云霄,18:58,19:00,2,12:00,D 3125
30,潮汕,19:29,19:32,3,12:31,D 3125
31,普宁,19:49,19:51,2,12:51,D 3125
32,惠州南,20:45,20:47,2,13:47,D 3125
33,深圳坪山,20:56,20:58,2,13:58,D 3125
34,深圳北,21:19,-,-,14:21,D 3125
1,深圳北,-,20:31,-,0:00,D 7332
2,惠州南,20:53,20:55,2,0:22,D 7332
3,汕尾,21:24,21:26,2,0:53,D 7332
4,潮汕,22:12,-,-,1:41,D 7332
1,汕尾,-,21:11,-,0:00,C 7289
2,惠州南,21:40,21:42,2,0:29,C 7289
3,深圳北,22:08,-,-,0:57,C 7289
1,深圳北,-,21:20,-,0:00,D 7412
2,惠州南,21:42,21:48,6,0:22,D 7412
3,普宁,22:42,22:44,2,1:22,D 7412
4,潮汕,23:04,-,-,1:44,D 7412
1,南通,-,9:42,-,0:00,D 2286
2,张家港,10:06,10:09,3,0:24,D 2286
3,常熟,10:19,10:21,2,0:37,D 2286
4,太仓,10:40,10:43,3,0:58,D 2286
5,上海虹桥,11:16,11:18,2,1:34,D 2286
6,嘉兴南,11:47,11:49,2,2:05,D 2286
7,桐乡,12:00,12:02,2,2:18,D 2286
8,杭州东,12:20,12:23,3,2:38,D 2286
9,绍兴东,12:53,13:00,7,3:11,D 2286
10,宁波,13:30,13:39,9,3:48,D 2286
11,奉化,13:56,13:58,2,4:14,D 2286
12,台州西,14:39,14:42,3,4:57,D 2286
13,温岭,14:53,14:55,2,5:11,D 2286
14,温州南,15:30,15:34,4,5:48,D 2286
15,苍南,15:59,16:02,3,6:17,D 2286
16,霞浦,16:34,16:36,2,6:52,D 2286
17,罗源,17:09,17:11,2,7:27,D 2286
18,福州南,17:39,17:43,4,7:57,D 2286
19,莆田,18:14,18:16,2,8:32,D 2286
20,厦门北,19:04,19:08,4,9:22,D 2286
21,漳州,19:26,19:28,2,9:44,D 2286
22,云霄,19:51,19:59,8,10:09,D 2286
23,诏安,20:11,20:13,2,10:29,D 2286
24,潮汕,20:32,20:35,3,10:50,D 2286
25,普宁,20:52,20:54,2,11:10,D 2286
26,陆丰,21:14,21:16,2,11:32,D 2286
27,惠州南,21:54,21:56,2,12:12,D 2286
28,深圳北,22:24,-,-,12:42,D 2286
1,南京南,-,10:57,-,0:00,D 2293
2,溧阳,11:26,11:33,7,0:29,D 2293
3,宜兴,11:46,11:58,12,0:49,D 2293
4,湖州,12:16,12:20,4,1:19,D 2293
5,杭州东,12:43,12:47,4,1:46,D 2293
6,绍兴北,13:06,13:12,6,2:09,D 2293
7,余姚北,13:31,13:33,2,2:34,D 2293
8,宁波,13:55,13:59,4,2:58,D 2293
9,三门县,14:38,14:40,2,3:41,D 2293
10,台州西,14:59,15:01,2,4:02,D 2293
11,温州南,15:43,15:45,2,4:46,D 2293
12,瑞安,15:56,15:58,2,4:59,D 2293
13,平阳,16:08,16:10,2,5:11,D 2293
14,太姥山,16:40,16:42,2,5:43,D 2293
15,宁德,17:16,17:18,2,6:19,D 2293
16,福州南,17:53,17:58,5,6:56,D 2293
17,仙游,18:36,18:38,2,7:39,D 2293
18,厦门北,19:18,19:25,7,8:21,D 2293
19,漳州,19:43,19:45,2,8:46,D 2293
20,云霄,20:08,20:10,2,9:11,D 2293
21,饶平,20:26,20:28,2,9:29,D 2293
22,潮汕,20:43,20:46,3,9:46,D 2293
23,普宁,21:03,21:05,2,10:06,D 2293
24,汕尾,21:34,21:36,2,10:37,D 2293
25,惠州南,22:05,22:07,2,11:08,D 2293
26,深圳北,22:35,-,-,11:38,D 2293
1,深圳北,-,6:30,-,0:00,C 6802
2,深圳坪山,6:47,-,-,0:17,C 6802
1,深圳坪山,-,7:05,-,0:00,C 6801
2,深圳北,7:26,-,-,0:21,C 6801
1,福田,-,6:40,-,0:00,C 7282
2,深圳北,6:48,6:58,10,0:08,C 7282
3,深圳坪山,7:15,7:17,2,0:35,C 7282
4,鲘门,7:43,7:54,11,1:03,C 7282
5,汕尾,8:06,-,-,1:26,C 7282
1,深圳北,-,7:04,-,0:00,C 7292
2,深圳坪山,7:21,-,-,0:17,C 7292
1,深圳坪山,-,7:44,-,0:00,C 7291
2,深圳北,8:05,8:15,10,0:21,C 7291
3,福田,8:23,-,-,0:39,C 7291
1,深圳北,-,7:43,-,0:00,D 2350
2,深圳坪山,8:00,8:02,2,0:17,D 2350
3,惠东,8:19,8:21,2,0:36,D 2350
4,汕尾,8:42,8:48,6,0:59,D 2350
5,普宁,9:17,9:19,2,1:34,D 2350
6,潮阳,9:30,9:32,2,1:47,D 2350
7,潮汕,9:46,9:49,3,2:03,D 2350
8,饶平,10:05,10:09,4,2:22,D 2350
9,诏安,10:18,10:20,2,2:35,D 2350
10,漳浦,10:40,10:42,2,2:57,D 2350
11,漳州,10:58,11:00,2,3:15,D 2350
12,厦门,11:30,-,-,3:47,D 2350
1,东莞南,-,8:05,-,0:00,D 385
2,深圳北,8:26,8:31,5,0:21,D 385
3,深圳坪山,8:48,8:50,2,0:43,D 385
4,汕尾,9:24,9:26,2,1:19,D 385
5,潮阳,10:02,10:05,3,1:57,D 385
6,饶平,10:31,10:36,5,2:26,D 385
7,诏安,10:45,10:53,8,2:40,D 385
8,云霄,11:05,11:07,2,3:00,D 385
9,角美,11:35,11:37,2,3:30,D 385
10,厦门北,11:54,11:59,5,3:49,D 385
11,泉州,12:24,12:26,2,4:19,D 385
12,仙游,12:44,12:46,2,4:39,D 385
13,福清,13:13,13:15,2,5:08,D 385
14,福州南,13:29,13:37,8,5:24,D 385
15,罗源,14:04,14:06,2,5:59,D 385
16,宁德,14:17,14:19,2,6:12,D 385
17,太姥山,14:55,14:57,2,6:50,D 385
18,平阳,15:25,15:27,2,7:20,D 385
19,瑞安,15:36,15:38,2,7:31,D 385
20,温州南,15:49,15:51,2,7:44,D 385
21,台州西,16:34,16:36,2,8:29,D 385
22,临海,16:47,16:49,2,8:42,D 385
23,宁波,17:37,17:46,9,9:32,D 385
24,余姚北,18:07,18:09,2,10:02,D 385
25,绍兴北,18:28,18:30,2,10:23,D 385
26,杭州东,18:50,19:02,12,10:45,D 385
27,嘉兴南,19:26,19:28,2,11:21,D 385
28,上海虹桥,19:57,-,-,11:52,D 385
1,深圳北,-,8:36,-,0:00,D 2302
2,深圳坪山,8:53,8:55,2,0:17,D 2302
3,鲘门,9:21,9:23,2,0:45,D 2302
4,普宁,10:00,10:03,3,1:24,D 2302
5,潮阳,10:14,10:25,11,1:38,D 2302
6,潮汕,10:38,10:41,3,2:02,D 2302
7,饶平,10:57,10:59,2,2:21,D 2302
8,诏安,11:08,11:10,2,2:32,D 2302
9,漳浦,11:33,11:35,2,2:57,D 2302
10,漳州,11:51,11:54,3,3:15,D 2302
11,厦门北,12:11,12:15,4,3:35,D 2302
12,晋江,12:33,12:35,2,3:57,D 2302
13,仙游,13:01,13:03,2,4:25,D 2302
14,莆田,13:14,13:16,2,4:38,D 2302
15,福清,13:36,13:38,2,5:00,D 2302
16,福州南,13:55,13:58,3,5:19,D 2302
17,连江,14:18,14:20,2,5:42,D 2302
18,宁德,14:41,14:43,2,6:05,D 2302
19,霞浦,15:08,15:10,2,6:32,D 2302
20,福鼎,15:30,-,-,6:54,D 2302
1,福田,-,8:36,-,0:00,C 6804
2,深圳北,8:44,8:53,9,0:08,C 6804
3,深圳坪山,9:10,-,-,0:34,C 6804
1,深圳坪山,-,9:25,-,0:00,C 6803
2,深圳北,9:48,-,-,0:23,C 6803
1,汕头,-,7:50,-,0:00,D 7438
2,潮汕,8:15,8:26,11,0:25,D 7438
3,普宁,8:43,8:45,2,0:53,D 7438
4,惠东,9:31,9:33,2,1:41,D 7438
5,深圳坪山,9:50,9:52,2,2:00,D 7438
6,深圳北,10:15,-,-,2:25,D 7438
1,梅州西,-,7:40,-,0:00,D 7309
2,揭阳,8:07,8:09,2,0:27,D 7309
3,潮汕,8:26,8:47,21,0:46,D 7309
4,陆丰,9:20,9:22,2,1:40,D 7309
5,惠东,9:52,9:59,7,2:12,D 7309
6,深圳坪山,10:16,10:18,2,2:36,D 7309
7,深圳北,10:41,-,-,3:01,D 7309
1,深圳北,-,9:55,-,0:00,C 7284
2,深圳坪山,10:12,10:18,6,0:17,C 7284
3,鲘门,10:44,10:51,7,0:49,C 7284
4,汕尾,11:03,-,-,1:08,C 7284
1,深圳北,-,10:21,-,0:00,C 6806
2,深圳坪山,10:38,-,-,0:17,C 6806
1,深圳坪山,-,10:49,-,0:00,C 6805
2,深圳北,11:11,-,-,0:22,C 6805
1,深圳北,-,10:51,-,0:00,D 2114
2,深圳坪山,11:08,11:14,6,0:17,D 2114
3,汕尾,11:49,11:51,2,0:58,D 2114
4,潮阳,12:27,12:29,2,1:36,D 2114
5,潮汕,12:42,12:46,4,1:51,D 2114
6,饶平,13:02,13:04,2,2:11,D 2114
7,诏安,13:13,13:15,2,2:22,D 2114
8,云霄,13:27,13:29,2,2:36,D 2114
9,漳州,13:53,14:13,20,3:02,D 2114
10,南靖,14:29,14:31,2,3:38,D 2114
11,龙山镇,14:39,14:41,2,3:48,D 2114
12,龙岩,15:08,15:16,8,4:17,D 2114
13,漳平西,15:40,15:42,2,4:49,D 2114
14,永安南,16:08,16:10,2,5:17,D 2114
15,三明北,16:35,16:37,2,5:44,D 2114
16,南平市,17:29,17:31,2,6:38,D 2114
17,上饶,18:06,18:10,4,7:15,D 2114
18,黄山北,18:59,19:03,4,8:08,D 2114
19,歙县北,19:12,19:14,2,8:21,D 2114
20,绩溪北,19:26,19:28,2,8:35,D 2114
21,千岛湖,19:52,19:54,2,9:01,D 2114
22,桐庐,20:16,20:18,2,9:25,D 2114
23,杭州东,20:52,20:56,4,10:01,D 2114
24,湖州,21:18,21:20,2,10:27,D 2114
25,长兴,21:29,21:31,2,10:38,D 2114
26,宜兴,21:44,21:46,2,10:53,D 2114
27,南京南,22:24,-,-,11:33,D 2114
1,深圳北,-,11:06,-,0:00,D 7310
2,深圳坪山,11:23,11:25,2,0:17,D 7310
3,惠东,11:42,11:44,2,0:36,D 7310
4,普宁,12:30,12:32,2,1:24,D 7310
5,潮汕,12:53,13:13,20,1:47,D 7310
6,揭阳,13:29,13:31,2,2:23,D 7310
7,丰顺东,13:42,13:44,2,2:36,D 7310
8,畲江北,13:57,13:59,2,2:51,D 7310
9,梅州西,14:11,-,-,3:05,D 7310
1,深圳北,-,11:50,-,0:00,C 6808
2,深圳坪山,12:07,-,-,0:17,C 6808
1,深圳坪山,-,12:21,-,0:00,C 6807
2,深圳北,12:44,-,-,0:23,C 6807
1,深圳北,-,12:42,-,0:00,D 688
2,深圳坪山,12:59,13:01,2,0:17,D 688
3,惠东,13:18,13:20,2,0:36,D 688
4,汕尾,13:41,13:43,2,0:59,D 688
5,葵潭,14:04,14:06,2,1:22,D 688
6,潮汕,14:34,14:38,4,1:52,D 688
7,漳浦,15:15,15:17,2,2:33,D 688
8,漳州,15:33,15:35,2,2:51,D 688
9,厦门,16:04,-,-,3:22,D 688
1,深圳北,-,13:03,-,0:00,C 6810
2,深圳坪山,13:20,-,-,0:17,C 6810
1,深圳坪山,-,13:39,-,0:00,C 6809
2,深圳北,14:00,-,-,0:21,C 6809
1,深圳北,-,13:46,-,0:00,C 7286
2,深圳坪山,14:03,14:05,2,0:17,C 7286
3,鲘门,14:31,14:37,6,0:45,C 7286
4,汕尾,14:49,-,-,1:03,C 7286
1,东莞南,-,13:23,-,0:00,D 2409
2,深圳北,13:43,13:51,8,0:20,D 2409
3,深圳坪山,14:08,14:10,2,0:45,D 2409
4,汕尾,14:44,14:46,2,1:21,D 2409
5,葵潭,15:07,15:09,2,1:44,D 2409
6,潮阳,15:28,15:35,7,2:05,D 2409
7,潮汕,15:49,15:51,2,2:26,D 2409
8,饶平,16:07,16:09,2,2:44,D 2409
9,云霄,16:29,16:31,2,3:06,D 2409
10,漳浦,16:43,16:45,2,3:20,D 2409
11,漳州,17:02,17:04,2,3:39,D 2409
12,厦门北,17:21,17:25,4,3:58,D 2409
13,泉州,17:51,17:53,2,4:28,D 2409
14,仙游,18:10,18:12,2,4:47,D 2409
15,莆田,18:24,18:26,2,5:01,D 2409
16,永泰,18:50,18:52,2,5:27,D 2409
17,尤溪,19:25,19:27,2,6:02,D 2409
18,三明北,19:46,19:50,4,6:23,D 2409
19,将乐,20:09,20:11,2,6:46,D 2409
20,泰宁,20:29,-,-,7:06,D 2409
1,深圳北,-,13:56,-,0:00,D 7432
2,深圳坪山,14:13,14:15,2,0:17,D 7432
3,惠东,14:32,14:34,2,0:36,D 7432
4,陆丰,15:04,15:06,2,1:08,D 7432
5,潮汕,15:44,15:47,3,1:48,D 7432
6,汕头,16:12,-,-,2:16,D 7432
1,深圳北,-,14:13,-,0:00,C 6812
2,深圳坪山,14:30,-,-,0:17,C 6812
1,深圳坪山,-,15:10,-,0:00,C 6811
2,深圳北,15:32,-,-,0:22,C 6811
1,深圳北,-,14:53,-,0:00,D 2336
2,深圳坪山,15:10,15:12,2,0:17,D 2336
3,汕尾,15:46,15:48,2,0:53,D 2336
4,陆丰,16:01,16:03,2,1:08,D 2336
5,潮汕,16:40,16:44,4,1:47,D 2336
6,饶平,17:00,17:02,2,2:07,D 2336
7,云霄,17:21,17:23,2,2:28,D 2336
8,漳浦,17:35,17:41,6,2:42,D 2336
9,漳州,17:57,18:01,4,3:04,D 2336
10,厦门,18:29,-,-,3:36,D 2336
1,龙岩,-,12:05,-,0:00,D 2351
2,龙山镇,12:32,12:34,2,0:27,D 2351
3,漳州,12:55,13:15,20,0:50,D 2351
4,云霄,13:40,13:42,2,1:35,D 2351
5,潮汕,14:10,14:13,3,2:05,D 2351
6,普宁,14:30,14:32,2,2:25,D 2351
7,惠东,15:19,15:21,2,3:14,D 2351
8,深圳坪山,15:38,15:40,2,3:33,D 2351
9,深圳北,16:02,-,-,3:57,D 2351
1,深圳北,-,15:35,-,0:00,D 3334
2,深圳坪山,15:52,15:54,2,0:17,D 3334
3,惠东,16:11,16:17,6,0:36,D 3334
4,汕尾,16:38,16:51,13,1:03,D 3334
5,潮阳,17:27,17:29,2,1:52,D 3334
6,潮汕,17:43,17:47,4,2:08,D 3334
7,饶平,18:03,18:20,17,2:28,D 3334
8,诏安,18:29,18:32,3,2:54,D 3334
9,漳浦,18:52,18:54,2,3:17,D 3334
10,漳州,19:10,19:13,3,3:35,D 3334
11,厦门北,19:30,19:34,4,3:55,D 3334
12,泉州,20:00,20:02,2,4:25,D 3334
13,莆田,20:27,20:29,2,4:52,D 3334
14,福清,20:49,20:51,2,5:14,D 3334
15,福州南,21:06,-,-,5:31,D 3334
1,汕尾,-,15:03,-,0:00,C 7285
2,鲘门,15:15,15:17,2,0:12,C 7285
3,深圳坪山,15:43,15:55,12,0:40,C 7285
4,深圳北,16:17,-,-,1:14,C 7285
1,深圳北,-,15:51,-,0:00,C 6814
2,深圳坪山,16:08,-,-,0:17,C 6814
1,深圳坪山,-,16:22,-,0:00,C 6813
2,深圳北,16:42,-,-,0:20,C 6813
1,福州,-,12:26,-,0:00,D 2331
2,莆田,13:09,13:11,2,0:43,D 2331
3,泉州,13:36,13:38,2,1:10,D 2331
4,厦门北,14:03,14:07,4,1:37,D 2331
5,漳州,14:25,14:27,2,1:59,D 2331
6,云霄,14:51,14:53,2,2:25,D 2331
7,诏安,15:07,15:09,2,2:41,D 2331
8,潮汕,15:28,15:30,2,3:02,D 2331
9,潮阳,15:41,15:43,2,3:15,D 2331
10,葵潭,16:01,16:03,2,3:35,D 2331
11,陆丰,16:15,16:17,2,3:49,D 2331
12,深圳坪山,17:01,17:03,2,4:35,D 2331
13,深圳北,17:25,-,-,4:59,D 2331
1,深圳北,-,16:55,-,0:00,C 7288
2,深圳坪山,17:12,17:14,2,0:17,C 7288
3,鲘门,17:40,17:42,2,0:45,C 7288
4,汕尾,17:54,-,-,0:59,C 7288
1,深圳北,-,17:15,-,0:00,D 2314
2,深圳坪山,17:32,17:35,3,0:17,D 2314
3,惠东,17:52,17:54,2,0:37,D 2314
4,潮阳,18:47,18:49,2,1:32,D 2314
5,潮汕,19:01,19:04,3,1:46,D 2314
6,云霄,19:33,19:35,2,2:18,D 2314
7,漳浦,19:47,19:49,2,2:32,D 2314
8,漳州,20:05,20:07,2,2:50,D 2314
9,厦门北,20:25,20:42,17,3:10,D 2314
10,泉州,21:10,-,-,3:55,D 2314
1,深圳北,-,17:27,-,0:00,C 6816
2,深圳坪山,17:44,-,-,0:17,C 6816
1,深圳坪山,-,17:59,-,0:00,C 6815
2,深圳北,18:22,-,-,0:23,C 6815
1,深圳北,-,18:18,-,0:00,D 686
2,深圳坪山,18:35,18:37,2,0:17,D 686
3,鲘门,19:03,19:05,2,0:45,D 686
4,汕尾,19:17,19:19,2,0:59,D 686
5,潮汕,20:06,20:13,7,1:48,D 686
6,饶平,20:29,20:31,2,2:11,D 686
7,角美,21:12,21:14,2,2:54,D 686
8,厦门北,21:27,21:42,15,3:09,D 686
9,晋江,22:00,22:02,2,3:42,D 686
10,泉州,22:13,22:15,2,3:55,D 686
11,惠安,22:25,22:27,2,4:07,D 686
12,仙游,22:39,22:41,2,4:21,D 686
13,莆田,22:52,-,-,4:34,D 686
1,福鼎,-,12:44,-,0:00,D 2305
2,宁德,13:23,13:25,2,0:39,D 2305
3,福州南,14:02,14:06,4,1:18,D 2305
4,莆田,14:37,14:39,2,1:53,D 2305
5,泉州,15:04,15:06,2,2:20,D 2305
6,厦门北,15:35,15:40,5,2:51,D 2305
7,漳浦,16:11,16:13,2,3:27,D 2305
8,云霄,16:26,16:28,2,3:42,D 2305
9,诏安,16:38,16:40,2,3:54,D 2305
10,饶平,16:49,16:51,2,4:05,D 2305
11,潮汕,17:05,17:15,10,4:21,D 2305
12,普宁,17:32,17:34,2,4:48,D 2305
13,陆丰,17:54,17:56,2,5:10,D 2305
14,深圳坪山,18:39,18:41,2,5:55,D 2305
15,深圳北,19:03,-,-,6:19,D 2305
1,深圳北,-,18:44,-,0:00,C 6818
2,深圳坪山,19:01,-,-,0:17,C 6818
1,汕尾,-,18:31,-,0:00,C 7287
2,鲘门,18:43,18:45,2,0:12,C 7287
3,深圳坪山,19:11,19:13,2,0:40,C 7287
4,深圳北,19:31,-,-,1:00,C 7287
1,深圳坪山,-,19:38,-,0:00,C 6817
2,深圳北,20:00,20:13,13,0:22,C 6817
3,福田,20:21,-,-,0:43,C 6817
1,梅州西,-,17:52,-,0:00,D 7317
2,丰顺东,18:12,18:14,2,0:20,D 7317
3,揭阳,18:25,18:27,2,0:33,D 7317
4,揭阳机场,18:39,18:41,2,0:47,D 7317
5,潮汕,18:50,19:10,20,0:58,D 7317
6,陆丰,19:43,19:45,2,1:51,D 7317
7,鲘门,20:06,20:08,2,2:14,D 7317
8,深圳坪山,20:34,20:36,2,2:42,D 7317
9,深圳北,20:59,-,-,3:07,D 7317
1,汕头,-,18:38,-,0:00,D 7446
2,潮汕,19:03,19:05,2,0:25,D 7446
3,潮阳,19:16,19:22,6,0:38,D 7446
4,葵潭,19:40,19:42,2,1:02,D 7446
5,汕尾,20:03,20:05,2,1:25,D 7446
6,深圳坪山,20:39,20:41,2,2:01,D 7446
7,深圳北,21:04,-,-,2:26,D 7446
1,上海虹桥,-,9:39,-,0:00,D 3107
2,金山北,9:57,10:03,6,0:18,D 3107
3,嘉兴南,10:17,10:26,9,0:38,D 3107
4,桐乡,10:37,10:57,20,0:58,D 3107
5,杭州东,11:15,11:21,6,1:36,D 3107
6,绍兴北,11:40,11:42,2,2:01,D 3107
7,嵊州北,12:00,12:02,2,2:21,D 3107
8,嵊州新昌,12:13,12:15,2,2:34,D 3107
9,临海,12:41,12:43,2,3:02,D 3107
10,台州,12:56,12:58,2,3:17,D 3107
11,温岭,13:09,13:11,2,3:30,D 3107
12,雁荡山,13:22,13:24,2,3:43,D 3107
13,乐清东,13:35,13:37,2,3:56,D 3107
14,乐清,13:47,13:49,2,4:08,D 3107
15,温州南,14:04,14:08,4,4:25,D 3107
16,瑞安,14:19,14:21,2,4:40,D 3107
17,平阳,14:31,14:35,4,4:52,D 3107
18,苍南,14:45,14:47,2,5:06,D 3107
19,霞浦,15:19,15:21,2,5:40,D 3107
20,福州南,16:18,16:22,4,6:39,D 3107
21,涵江,16:46,16:48,2,7:07,D 3107
22,莆田,16:59,17:01,2,7:20,D 3107
23,泉州,17:26,17:28,2,7:47,D 3107
24,厦门北,17:53,17:57,4,8:14,D 3107
25,漳州,18:16,18:18,2,8:37,D 3107
26,漳浦,18:33,18:35,2,8:54,D 3107
27,云霄,18:47,18:49,2,9:08,D 3107
28,潮汕,19:16,19:20,4,9:37,D 3107
29,普宁,19:37,19:39,2,9:58,D 3107
30,陆丰,19:59,20:01,2,10:20,D 3107
31,深圳坪山,20:44,20:46,2,11:05,D 3107
32,深圳北,21:09,-,-,11:30,D 3107
1,深圳北,-,20:51,-,0:00,D 7362
2,深圳坪山,21:08,21:10,2,0:17,D 7362
3,汕尾,21:44,21:46,2,0:53,D 7362
4,潮汕,22:32,-,-,1:41,D 7362
1,深圳北,-,21:01,-,0:00,D 7404
2,深圳坪山,21:18,21:20,2,0:17,D 7404
3,汕尾,21:54,21:56,2,0:53,D 7404
4,潮汕,22:42,-,-,1:41,D 7404
1,福田,-,20:48,-,0:00,C 6820
2,深圳北,20:56,21:06,10,0:08,C 6820
3,深圳坪山,21:23,-,-,0:35,C 6820
1,深圳坪山,-,21:41,-,0:00,C 6819
2,深圳北,22:02,22:11,9,0:21,C 6819
3,福田,22:19,-,-,0:38,C 6819
1,花都,-,6:15,-,0:00,C 4757
2,花城街,6:23,6:24,1,0:08,C 4757
3,花山镇,6:27,6:28,1,0:12,C 4757
4,白云机场北,6:36,-,-,0:21,C 4757
1,花都,-,6:30,-,0:00,C 4753
