_,station,arr,dep,dwell,runtime,train
8,端州,10:22,10:24,2,00:49,C 6759
9,肇庆,10:31,-,0,00:58,C 6759
1,肇庆,-,11:00,0,00:00,C 6760
2,鼎湖山,11:10,11:11,1,00:10,C 6760
3,鼎湖东,11:16,11:17,1,00:16,C 6760
4,四会,11:24,11:25,1,00:24,C 6760
5,大旺,11:29,11:31,2,00:29,C 6760
6,云东海,11:35,11:36,1,00:35,C 6760
7,三水北,11:43,11:44,1,00:43,C 6760
8,狮山北,11:48,11:49,1,00:48,C 6760
9,佛山西,11:57,-,0,00:57,C 6760
1,佛山西,-,10:11,0,00:00,C 6781
2,狮山北,10:18,10:19,1,00:07,C 6781
3,三水北,10:23,10:24,1,00:12,C 6781
4,大旺,10:33,10:35,2,00:22,C 6781
5,鼎湖东,10:44,10:45,1,00:33,C 6781
6,鼎湖山,10:50,10:51,1,00:39,C 6781
7,端州,10:56,10:57,1,00:45,C 6781
8,肇庆,11:04,-,0,00:53,C 6781
1,深圳机场,-,08:18,0,00:00,C 6836
2,福海西,08:23,08:25,2,00:05,C 6836
3,长安,08:33,08:35,2,00:15,C 6836
4,虎门东,08:42,08:44,2,00:24,C 6836
5,虎门北,08:48,08:50,2,00:30,C 6836
6,厚街,08:55,08:56,1,00:37,C 6836
7,洪梅,09:05,09:07,2,00:47,C 6836
8,东莞西,09:11,09:12,1,00:53,C 6836
9,中堂,09:19,09:20,1,01:01,C 6836
10,新塘南,09:25,09:27,2,01:07,C 6836
11,广州东,09:49,09:59,10,01:31,C 6836
12,广州,10:09,10:15,6,01:51,C 6836
13,佛山西,10:40,10:42,2,02:22,C 6836
14,三水北,10:51,10:53,2,02:33,C 6836
15,大旺,11:02,11:04,2,02:44,C 6836
16,鼎湖东,11:13,11:15,2,02:55,C 6836
17,肇庆,11:28,-,0,03:10,C 6836
1,肇庆,-,11:37,0,00:00,C 6782
2,鼎湖山,11:47,11:48,1,00:10,C 6782
3,鼎湖东,11:53,11:54,1,00:16,C 6782
4,大旺,12:03,12:05,2,00:26,C 6782
5,云东海,12:09,12:10,1,00:32,C 6782
6,三水北,12:17,12:18,1,00:40,C 6782
7,狮山北,12:22,12:23,1,00:45,C 6782
8,狮山,12:27,12:28,1,00:50,C 6782
9,佛山西,12:34,-,0,00:57,C 6782
1,佛山西,-,11:14,0,00:00,C 6883
2,狮山,11:20,11:21,1,00:06,C 6883
3,三水北,11:26,11:27,1,00:12,C 6883
4,大旺,11:36,11:38,2,00:22,C 6883
5,鼎湖东,11:47,11:48,1,00:33,C 6883
6,鼎湖山,11:53,11:54,1,00:39,C 6883
7,端州,11:59,12:00,1,00:45,C 6883
8,肇庆,12:07,-,0,00:53,C 6883
1,佛山西,-,11:39,0,00:00,C 6795
2,三水北,11:48,11:49,1,00:09,C 6795
3,鼎湖东,12:05,12:06,1,00:26,C 6795
4,鼎湖山,12:11,12:12,1,00:32,C 6795
5,端州,12:17,12:18,1,00:38,C 6795
6,肇庆,12:25,-,0,00:46,C 6795
1,肇庆,-,12:30,0,00:00,C 6838
2,鼎湖东,12:43,12:44,1,00:13,C 6838
3,大旺,12:53,12:55,2,00:23,C 6838
4,三水北,13:04,13:06,2,00:34,C 6838
5,佛山西,13:16,13:18,2,00:46,C 6838
6,广州,13:44,13:52,8,01:14,C 6838
7,广州东,14:02,14:10,8,01:32,C 6838
8,新塘南,14:37,14:38,1,02:07,C 6838
9,中堂,14:43,14:45,2,02:13,C 6838
10,东莞西,14:51,14:53,2,02:21,C 6838
11,洪梅,14:56,14:58,2,02:26,C 6838
12,东莞港,15:04,15:06,2,02:34,C 6838
13,厚街,15:10,15:12,2,02:40,C 6838
14,虎门北,15:17,15:18,1,02:47,C 6838
15,虎门东,15:23,15:24,1,02:53,C 6838
16,长安西,15:30,15:32,2,03:00,C 6838
17,长安,15:36,15:37,1,03:06,C 6838
18,沙井西,15:43,15:45,2,03:13,C 6838
19,福海西,15:49,15:51,2,03:19,C 6838
20,深圳机场北,15:55,15:56,1,03:25,C 6838
21,深圳机场,16:01,-,0,03:31,C 6838
1,肇庆,-,12:45,0,00:00,C 6884
2,鼎湖山,12:55,12:56,1,00:10,C 6884
3,鼎湖东,13:01,13:02,1,00:16,C 6884
4,大旺,13:11,13:13,2,00:26,C 6884
5,云东海,13:17,13:18,1,00:32,C 6884
6,三水北,13:25,13:26,1,00:40,C 6884
7,狮山北,13:30,13:31,1,00:45,C 6884
8,狮山,13:35,13:36,1,00:50,C 6884
9,佛山西,13:42,-,0,00:57,C 6884
1,深圳,-,10:11,0,00:00,C 7104
2,樟木头,10:31,10:33,2,00:20,C 7104
3,常平,10:40,10:42,2,00:29,C 7104
4,东莞,10:52,10:54,2,00:41,C 7104
5,广州东,11:25,11:34,9,01:14,C 7104
6,广州,11:44,11:50,6,01:33,C 7104
7,肇庆,12:49,-,0,02:38,C 7104
1,佛山西,-,12:14,0,00:00,C 6761
2,狮山北,12:21,12:22,1,00:07,C 6761
3,三水北,12:26,12:27,1,00:12,C 6761
4,大旺,12:36,12:38,2,00:22,C 6761
5,四会,12:43,12:44,1,00:29,C 6761
6,鼎湖东,12:51,12:52,1,00:37,C 6761
7,鼎湖山,12:57,12:58,1,00:43,C 6761
8,肇庆,13:08,-,0,00:54,C 6761
1,肇庆,-,13:15,0,00:00,C 6798
2,端州,13:21,13:23,2,00:06,C 6798
3,鼎湖东,13:31,13:32,1,00:16,C 6798
4,大旺,13:41,13:43,2,00:26,C 6798
5,云东海,13:48,13:49,1,00:33,C 6798
6,三水北,13:55,13:56,1,00:40,C 6798
7,狮山,14:02,14:03,1,00:47,C 6798
8,佛山西,14:10,-,0,00:55,C 6798
1,深圳西,-,09:12,0,00:00,K 836
2,广州,11:12,11:32,20,02:00,K 836
3,佛山,11:57,12:03,6,02:45,K 836
4,肇庆,13:11,13:17,6,03:59,K 836
5,阳春,14:55,15:00,5,05:43,K 836
6,茂名,17:21,17:37,16,08:09,K 836
7,茂名西,17:50,18:23,33,08:38,K 836
8,化州,18:46,18:51,5,09:34,K 836
9,文地,19:52,19:55,3,10:40,K 836
10,陆川,20:26,20:30,4,11:14,K 836
11,玉林,21:01,21:13,12,11:49,K 836
12,柳州,00:44,00:54,10,15:32,K 836
13,通道,06:21,06:26,5,21:09,K 836
14,靖州,06:56,07:01,5,21:44,K 836
15,怀化,09:44,10:07,23,24:32,K 836
16,铜仁,11:30,11:36,6,26:18,K 836
17,松桃,12:19,12:24,5,27:07,K 836
18,秀山,13:08,13:14,6,27:56,K 836
19,酉阳,13:42,13:46,4,28:30,K 836
20,黔江,14:38,14:42,4,29:26,K 836
21,武隆,15:57,16:01,4,30:45,K 836
22,涪陵,17:00,17:11,11,31:48,K 836
23,重庆北,18:42,-,0,33:30,K 836
1,肇庆,-,13:28,0,00:00,C 6762
2,端州,13:34,13:35,1,00:06,C 6762
3,鼎湖东,13:44,13:45,1,00:16,C 6762
4,四会,13:52,13:53,1,00:24,C 6762
5,大旺,13:57,13:59,2,00:29,C 6762
6,三水北,14:08,14:09,1,00:40,C 6762
7,狮山北,14:13,14:14,1,00:45,C 6762
8,佛山西,14:22,-,0,00:54,C 6762
1,佛山西,-,13:01,0,00:00,C 6783
2,狮山北,13:08,13:09,1,00:07,C 6783
3,大旺,13:20,13:22,2,00:19,C 6783
4,四会,13:27,13:28,1,00:26,C 6783
5,鼎湖东,13:35,13:36,1,00:34,C 6783
6,端州,13:44,13:45,1,00:43,C 6783
7,肇庆,13:52,-,0,00:51,C 6783
1,肇庆,-,14:08,0,00:00,C 7102
2,广州,15:08,15:13,5,01:00,C 7102
3,广州东,15:23,15:28,5,01:15,C 7102
4,东莞,15:54,15:56,2,01:46,C 7102
5,常平,16:06,16:08,2,01:58,C 7102
6,樟木头,16:15,16:17,2,02:07,C 7102
7,深圳,16:41,-,0,02:33,C 7102
1,肇庆,-,14:16,0,00:00,C 6784
2,鼎湖山,14:26,14:27,1,00:10,C 6784
3,鼎湖东,14:32,14:33,1,00:16,C 6784
4,四会,14:40,14:48,8,00:24,C 6784
5,大旺,14:52,14:54,2,00:36,C 6784
6,三水北,15:03,15:04,1,00:47,C 6784
7,狮山,15:10,15:11,1,00:54,C 6784
8,佛山西,15:17,-,0,01:01,C 6784
1,佛山西,-,13:46,0,00:00,C 6825
2,三水北,13:55,13:57,2,00:09,C 6825
3,大旺,14:06,14:08,2,00:20,C 6825
4,肇庆,14:29,-,0,00:43,C 6825
1,深圳机场,-,11:40,0,00:00,C 6824
2,深圳机场北,11:43,11:45,2,00:03,C 6824
3,沙井西,11:51,11:52,1,00:11,C 6824
4,长安,11:59,12:00,1,00:19,C 6824
5,长安西,12:04,12:05,1,00:24,C 6824
6,虎门北,12:14,12:15,1,00:34,C 6824
7,东莞西,12:29,12:31,2,00:49,C 6824
8,中堂,12:37,12:39,2,00:57,C 6824
9,新塘南,12:44,12:46,2,01:04,C 6824
10,广州东,13:08,13:12,4,01:28,C 6824
11,广州,13:22,13:30,8,01:42,C 6824
12,佛山西,13:52,13:54,2,02:12,C 6824
13,三水北,14:03,14:05,2,02:23,C 6824
14,大旺,14:14,14:16,2,02:34,C 6824
15,肇庆,14:36,-,0,02:56,C 6824
1,佛山西,-,14:01,0,00:00,C 6885
2,三水北,14:10,14:11,1,00:09,C 6885
3,大旺,14:20,14:22,2,00:19,C 6885
4,四会,14:27,14:28,1,00:26,C 6885
5,鼎湖山,14:38,14:39,1,00:37,C 6885
6,肇庆,14:49,-,0,00:48,C 6885
1,肇庆,-,14:53,0,00:00,C 6826
2,鼎湖东,15:06,15:08,2,00:13,C 6826
3,大旺,15:17,15:19,2,00:24,C 6826
4,三水北,15:28,15:30,2,00:35,C 6826
5,佛山西,15:40,15:43,3,00:47,C 6826
6,广州,16:02,16:06,4,01:09,C 6826
7,广州东,16:16,16:22,6,01:23,C 6826
8,石牌,16:28,16:30,2,01:35,C 6826
9,中堂,16:52,16:54,2,01:59,C 6826
10,东莞西,17:00,17:02,2,02:07,C 6826
11,虎门北,17:15,17:17,2,02:22,C 6826
12,长安西,17:25,17:27,2,02:32,C 6826
13,长安,17:31,17:32,1,02:38,C 6826
14,福海西,17:41,17:42,1,02:48,C 6826
15,深圳机场北,17:46,17:48,2,02:53,C 6826
16,深圳机场,17:52,-,0,02:59,C 6826
1,肇庆,-,15:02,0,00:00,C 6828
2,鼎湖东,15:15,15:17,2,00:13,C 6828
3,大旺,15:26,15:28,2,00:24,C 6828
4,三水北,15:37,15:39,2,00:35,C 6828
5,佛山西,15:49,-,0,00:47,C 6828
1,肇庆,-,15:10,0,00:00,C 6886
2,鼎湖山,15:20,15:21,1,00:10,C 6886
3,鼎湖东,15:26,15:27,1,00:16,C 6886
4,四会,15:34,15:35,1,00:24,C 6886
5,大旺,15:39,15:41,2,00:29,C 6886
6,云东海,15:45,15:46,1,00:35,C 6886
7,三水北,15:53,15:54,1,00:43,C 6886
8,狮山,16:00,16:01,1,00:50,C 6886
9,佛山西,16:07,-,0,00:57,C 6886
1,佛山西,-,14:40,0,00:00,C 6797
2,三水北,14:49,14:50,1,00:09,C 6797
3,大旺,14:59,15:01,2,00:19,C 6797
4,鼎湖东,15:10,15:11,1,00:30,C 6797
5,鼎湖山,15:16,15:17,1,00:36,C 6797
6,端州,15:22,15:23,1,00:42,C 6797
7,肇庆,15:30,-,0,00:50,C 6797
1,佛山西,-,14:49,0,00:00,C 6763
2,狮山北,14:56,14:57,1,00:07,C 6763
3,三水北,15:01,15:02,1,00:12,C 6763
4,大旺,15:11,15:13,2,00:22,C 6763
5,四会,15:18,15:19,1,00:29,C 6763
6,鼎湖东,15:26,15:27,1,00:37,C 6763
7,端州,15:35,15:36,1,00:46,C 6763
8,肇庆,15:43,-,0,00:54,C 6763
1,肇庆,-,15:52,0,00:00,C 6712
2,鼎湖东,16:05,16:06,1,00:13,C 6712
3,大旺,16:15,16:17,2,00:23,C 6712
4,三水北,16:26,16:27,1,00:34,C 6712
5,佛山西,16:38,16:40,2,00:46,C 6712
6,广州,17:00,-,0,01:08,C 6712
1,肇庆,-,16:10,0,00:00,C 6764
2,鼎湖山,16:20,16:21,1,00:10,C 6764
3,四会,16:30,16:31,1,00:20,C 6764
4,大旺,16:35,16:37,2,00:25,C 6764
5,三水北,16:46,16:47,1,00:36,C 6764
6,狮山,16:53,16:54,1,00:43,C 6764
7,佛山西,17:00,-,0,00:50,C 6764
1,佛山西,-,15:35,0,00:00,C 6785
2,狮山北,15:42,15:43,1,00:07,C 6785
3,三水北,15:47,15:48,1,00:12,C 6785
4,大旺,15:57,15:59,2,00:22,C 6785
5,四会,16:04,16:05,1,00:29,C 6785
6,鼎湖东,16:12,16:13,1,00:37,C 6785
7,肇庆,16:28,-,0,00:53,C 6785
1,肇庆,-,16:44,0,00:00,C 6786
2,端州,16:50,16:51,1,00:06,C 6786
3,鼎湖东,17:00,17:01,1,00:16,C 6786
4,四会,17:08,17:09,1,00:24,C 6786
5,大旺,17:13,17:15,2,00:29,C 6786
6,三水北,17:24,17:25,1,00:40,C 6786
7,狮山北,17:29,17:30,1,00:45,C 6786
8,佛山西,17:38,-,0,00:54,C 6786
1,佛山西,-,16:15,0,00:00,C 6829
2,狮山北,16:22,16:24,2,00:07,C 6829
3,三水北,16:28,16:29,1,00:13,C 6829
4,大旺,16:38,16:40,2,00:23,C 6829
5,四会,16:45,16:46,1,00:30,C 6829
6,鼎湖东,16:53,16:54,1,00:38,C 6829
7,鼎湖山,16:59,17:00,1,00:44,C 6829
8,肇庆,17:10,-,0,00:55,C 6829
1,佛山西,-,16:26,0,00:00,C 6887
2,狮山,16:32,16:33,1,00:06,C 6887
3,三水北,16:38,16:39,1,00:12,C 6887
4,云东海,16:46,16:47,1,00:20,C 6887
5,四会,16:54,16:56,2,00:28,C 6887
6,鼎湖东,17:03,17:05,2,00:37,C 6887
7,端州,17:13,17:14,1,00:47,C 6887
8,肇庆,17:21,-,0,00:55,C 6887
1,肇庆,-,17:32,0,00:00,C 6740
2,鼎湖东,17:45,17:46,1,00:13,C 6740
3,佛山西,18:10,18:12,2,00:38,C 6740
4,广州,18:32,-,0,01:00,C 6740
1,昆明,-,16:37,0,00:00,K 232
2,曲靖,18:27,18:32,5,01:50,K 232
3,富源,19:44,19:47,3,03:07,K 232
4,红果,20:18,20:28,10,03:41,K 232
5,威舍,22:12,22:22,10,05:35,K 232
6,兴义,23:00,23:05,5,06:23,K 232
7,百色,04:14,04:21,7,11:37,K 232
8,南宁,06:37,07:00,23,14:00,K 232
9,黎塘,08:30,08:34,4,15:53,K 232
10,贵港,09:16,09:20,4,16:39,K 232
11,玉林,10:31,10:39,8,17:54,K 232
12,河唇,11:59,12:03,4,19:22,K 232
13,化州,12:41,12:45,4,20:04,K 232
14,茂名西,13:08,13:33,25,20:31,K 232
15,茂名,13:46,13:52,6,21:09,K 232
16,肇庆,17:21,17:33,12,24:44,K 232
17,佛山,18:59,19:04,5,26:22,K 232
18,广州,19:37,19:57,20,27:00,K 232
19,东莞东,21:24,21:30,6,28:47,K 232
20,惠州,22:13,22:18,5,29:36,K 232
21,河源,23:10,23:13,3,30:33,K 232
22,龙川,00:08,00:30,22,31:31,K 232
23,梅州,02:43,02:49,6,34:06,K 232
24,永定,04:47,04:56,9,36:10,K 232
25,龙岩,06:07,06:35,28,37:30,K 232
26,厦门北,09:01,-,0,40:24,K 232
1,北京西,-,17:51,0,00:00,Z 201
2,石家庄,20:16,20:22,6,02:25,Z 201
3,郑州,23:50,23:56,6,05:59,Z 201
4,武昌,04:35,04:41,6,10:44,Z 201
5,长沙,08:04,08:10,6,14:13,Z 201
6,韶关东,13:19,13:24,5,19:28,Z 201
7,广州,15:43,16:03,20,21:52,Z 201
8,肇庆,17:31,17:35,4,23:40,Z 201
9,茂名,20:51,20:57,6,27:00,Z 201
10,湛江西,21:44,21:50,6,27:53,Z 201
11,海口,03:40,04:40,60,33:49,Z 201
12,东方,06:17,06:22,5,36:26,Z 201
13,三亚,08:12,-,0,38:21,Z 201
1,肇庆,-,17:40,0,00:00,C 6888
2,端州,17:46,17:47,1,00:06,C 6888
3,四会,18:00,18:01,1,00:20,C 6888
4,大旺,18:05,18:07,2,00:25,C 6888
5,云东海,18:12,18:13,1,00:32,C 6888
6,三水北,18:20,18:21,1,00:40,C 6888
7,狮山北,18:25,18:26,1,00:45,C 6888
8,佛山西,18:34,-,0,00:54,C 6888
1,佛山西,-,17:16,0,00:00,C 6765
2,三水北,17:25,17:26,1,00:09,C 6765
3,云东海,17:33,17:34,1,00:17,C 6765
4,大旺,17:38,17:40,2,00:22,C 6765
5,鼎湖东,17:49,17:50,1,00:33,C 6765
6,鼎湖山,17:55,17:56,1,00:39,C 6765
7,肇庆,18:06,-,0,00:50,C 6765
1,深圳东,-,14:35,0,00:00,K 1208
2,广州,16:16,16:36,20,01:41,K 1208
3,佛山,17:01,17:06,5,02:26,K 1208
4,肇庆,18:16,18:22,6,03:41,K 1208
5,阳春,20:24,20:30,6,05:49,K 1208
6,茂名,21:58,22:04,6,07:23,K 1208
7,茂名西,22:17,22:39,22,07:42,K 1208
8,玉林,01:10,01:18,8,10:35,K 1208
9,南宁,05:49,06:14,25,15:14,K 1208
10,百色,09:00,09:14,14,18:25,K 1208
11,田林,10:15,10:18,3,19:40,K 1208
12,册亨,12:41,12:46,5,22:06,K 1208
13,兴义,14:32,14:37,5,23:57,K 1208
14,威舍,15:23,15:33,10,24:48,K 1208
15,红果,16:58,17:07,9,26:23,K 1208
16,富源,17:38,17:41,3,27:03,K 1208
17,曲靖,18:55,19:00,5,28:20,K 1208
18,昆明,20:52,-,0,30:17,K 1208
1,肇庆,-,18:35,0,00:00,C 6766
2,鼎湖山,18:45,18:46,1,00:10,C 6766
3,四会,18:55,18:56,1,00:20,C 6766
4,大旺,19:00,19:02,2,00:25,C 6766
5,云东海,19:06,19:08,2,00:31,C 6766
6,三水北,19:15,19:16,1,00:40,C 6766
7,狮山北,19:20,19:21,1,00:45,C 6766
8,佛山西,19:30,-,0,00:55,C 6766
1,佛山西,-,18:05,0,00:00,C 6787
2,三水北,18:14,18:15,1,00:09,C 6787
3,大旺,18:24,18:26,2,00:19,C 6787
4,四会,18:31,18:32,1,00:26,C 6787
5,鼎湖东,18:39,18:40,1,00:34,C 6787
6,端州,18:48,18:49,1,00:43,C 6787
7,肇庆,18:56,-,0,00:51,C 6787
1,信宜,-,14:16,0,00:00,K 9247
2,高州,14:54,14:56,2,00:38,K 9247
3,茂名,15:29,15:49,20,01:13,K 9247
4,阳春,17:16,17:19,3,03:00,K 9247
5,肇庆,19:02,19:08,6,04:46,K 9247
6,佛山,20:18,20:22,4,06:02,K 9247
7,广州,20:49,-,0,06:33,K 9247
1,衡阳,-,10:55,0,00:00,K 6511
2,郴州,12:36,12:40,4,01:41,K 6511
3,韶关东,14:23,14:35,12,03:28,K 6511
4,广州,17:08,17:28,20,06:13,K 6511
5,佛山,17:53,17:58,5,06:58,K 6511
6,肇庆,19:06,19:10,4,08:11,K 6511
7,茂名,22:32,22:41,9,11:37,K 6511
8,湛江西,23:39,23:47,8,12:44,K 6511
9,雷州,00:53,01:05,12,13:58,K 6511
10,徐闻,02:00,02:06,6,15:05,K 6511
11,海口,06:20,-,0,19:25,K 6511
1,上海南,-,19:21,0,00:00,K 511
2,松江,19:39,19:42,3,00:18,K 511
3,嘉善,20:04,20:07,3,00:43,K 511
4,嘉兴,20:20,20:24,4,00:59,K 511
5,海宁,20:44,20:47,3,01:23,K 511
6,杭州南,21:42,21:48,6,02:21,K 511
7,义乌,22:52,22:56,4,03:31,K 511
8,金华,23:35,23:44,9,04:14,K 511
9,衢州,01:31,01:37,6,06:10,K 511
10,上饶,03:00,03:04,4,07:39,K 511
11,鹰潭,04:12,04:18,6,08:51,K 511
12,新余,06:37,06:41,4,11:16,K 511
13,宜春,07:15,07:19,4,11:54,K 511
14,萍乡,08:02,08:05,3,12:41,K 511
15,醴陵,08:34,08:37,3,13:13,K 511
16,衡阳,10:51,10:55,4,15:30,K 511
17,郴州,12:36,12:40,4,17:15,K 511
18,韶关东,14:23,14:35,12,19:02,K 511
19,广州,17:08,17:28,20,21:47,K 511
20,佛山,17:53,17:58,5,22:32,K 511
21,肇庆,19:06,19:10,4,23:45,K 511
22,茂名,22:32,22:41,9,27:11,K 511
23,湛江西,23:39,23:47,8,28:18,K 511
24,雷州,00:53,01:05,12,29:32,K 511
25,徐闻,02:00,02:06,6,30:39,K 511
26,海口,06:20,-,0,34:59,K 511
1,肇庆,-,19:15,0,00:00,C 6788
2,端州,19:21,19:22,1,00:06,C 6788
3,鼎湖山,19:28,19:29,1,00:13,C 6788
4,鼎湖东,19:34,19:35,1,00:19,C 6788
5,四会,19:42,19:43,1,00:27,C 6788
6,大旺,19:47,19:49,2,00:32,C 6788
7,云东海,19:53,19:54,1,00:38,C 6788
8,三水北,20:01,20:02,1,00:46,C 6788
9,狮山北,20:06,20:07,1,00:51,C 6788
10,狮山,20:11,20:12,1,00:56,C 6788
11,佛山西,20:18,-,0,01:03,C 6788
1,广州,-,17:55,0,00:00,C 6713
2,佛山西,18:15,18:19,4,00:20,C 6713
3,狮山,18:25,18:26,1,00:30,C 6713
4,三水北,18:31,18:33,2,00:36,C 6713
5,云东海,18:40,18:42,2,00:45,C 6713
6,大旺,18:46,18:48,2,00:51,C 6713
7,四会,18:53,18:54,1,00:58,C 6713
8,鼎湖东,19:01,19:03,2,01:06,C 6713
9,端州,19:12,19:14,2,01:17,C 6713
10,肇庆,19:21,-,0,01:26,C 6713
1,海口,-,10:10,0,00:00,Z 386
2,湛江西,14:57,15:03,6,04:47,Z 386
3,茂名,16:02,16:08,6,05:52,Z 386
4,肇庆,19:33,19:36,3,09:23,Z 386
5,佛山,20:43,20:48,5,10:33,Z 386
6,广州,21:23,21:50,27,11:13,Z 386
7,韶关东,00:10,00:18,8,14:00,Z 386
8,衡阳,03:33,03:55,22,17:23,Z 386
9,井冈山,07:22,07:26,4,21:12,Z 386
10,吉安,08:29,08:32,3,22:19,Z 386
11,南昌,10:42,11:01,19,24:32,Z 386
12,九江,12:24,12:28,4,26:14,Z 386
13,阜阳,16:29,16:59,30,30:19,Z 386
14,亳州,17:52,17:55,3,31:42,Z 386
15,商丘南,18:32,18:36,4,32:22,Z 386
16,菏泽,19:29,19:31,2,33:19,Z 386
17,聊城,20:39,20:45,6,34:29,Z 386
18,衡水,22:21,22:27,6,36:11,Z 386
19,任丘,23:38,23:41,3,37:28,Z 386
20,天津,01:45,02:00,15,39:35,Z 386
21,唐山,03:46,03:53,7,41:36,Z 386
22,秦皇岛,05:26,05:28,2,43:16,Z 386
23,山海关,05:51,05:57,6,43:41,Z 386
24,锦州南,07:06,07:12,6,44:56,Z 386
25,沈阳北,09:05,09:13,8,46:55,Z 386
26,四平,10:47,10:49,2,48:37,Z 386
27,长春,11:49,-,0,49:39,Z 386
1,肇庆,-,19:46,0,00:00,C 6850
2,鼎湖山,19:56,19:57,1,00:10,C 6850
3,鼎湖东,20:02,20:04,2,00:16,C 6850
4,大旺,20:13,20:14,1,00:27,C 6850
5,三水北,20:23,20:25,2,00:37,C 6850
6,佛山西,20:35,20:38,3,00:49,C 6850
7,广州,20:57,21:01,4,01:11,C 6850
8,广州东,21:11,21:16,5,01:25,C 6850
9,中堂,21:45,21:47,2,01:59,C 6850
10,东莞西,21:53,21:55,2,02:07,C 6850
11,厚街,22:05,22:07,2,02:19,C 6850
12,长安西,22:18,22:20,2,02:32,C 6850
13,福海西,22:30,22:31,1,02:44,C 6850
14,深圳机场,22:38,-,0,02:52,C 6850
1,深圳机场,-,17:00,0,00:00,C 6844
2,长安,17:12,17:14,2,00:12,C 6844
3,虎门北,17:24,17:26,2,00:24,C 6844
4,东莞西,17:40,17:42,2,00:40,C 6844
5,石牌,18:07,18:09,2,01:07,C 6844
6,广州东,18:15,18:19,4,01:15,C 6844
7,广州,18:29,18:34,5,01:29,C 6844
8,佛山西,18:54,18:58,4,01:54,C 6844
9,三水北,19:07,19:09,2,02:07,C 6844
10,云东海,19:16,19:18,2,02:16,C 6844
11,大旺,19:22,19:24,2,02:22,C 6844
12,四会,19:29,19:30,1,02:29,C 6844
13,鼎湖东,19:37,19:39,2,02:37,C 6844
14,端州,19:48,19:50,2,02:48,C 6844
15,肇庆,19:57,-,0,02:57,C 6844
1,佛山西,-,19:10,0,00:00,C 6889
2,狮山,19:16,19:17,1,00:06,C 6889
3,三水北,19:23,19:24,1,00:13,C 6889
4,云东海,19:30,19:31,1,00:20,C 6889
5,大旺,19:36,19:38,2,00:26,C 6889
6,四会,19:42,19:43,1,00:32,C 6889
7,鼎湖东,19:50,19:51,1,00:40,C 6889
8,端州,20:00,20:01,1,00:50,C 6889
9,肇庆,20:08,-,0,00:58,C 6889
1,肇庆,-,20:13,0,00:00,C 6710
2,端州,20:19,20:21,2,00:06,C 6710
3,鼎湖东,20:29,20:31,2,00:16,C 6710
4,四会,20:38,20:39,1,00:25,C 6710
5,云东海,20:46,20:47,1,00:33,C 6710
6,狮山北,20:56,20:58,2,00:43,C 6710
7,佛山西,21:06,-,0,00:53,C 6710
1,肇庆,-,20:29,0,00:00,C 6890
2,鼎湖东,20:42,20:43,1,00:13,C 6890
3,大旺,20:52,20:54,2,00:23,C 6890
4,三水北,21:03,21:04,1,00:34,C 6890
5,狮山北,21:08,21:09,1,00:39,C 6890
6,狮山,21:13,21:14,1,00:44,C 6890
7,佛山西,21:20,-,0,00:51,C 6890
1,佛山西,-,19:48,0,00:00,C 6767
2,狮山,19:54,19:55,1,00:06,C 6767
3,三水北,20:01,20:02,1,00:13,C 6767
4,云东海,20:08,20:09,1,00:20,C 6767
5,大旺,20:14,20:16,2,00:26,C 6767
6,四会,20:20,20:21,1,00:32,C 6767
7,鼎湖东,20:28,20:29,1,00:40,C 6767
8,端州,20:38,20:39,1,00:50,C 6767
9,肇庆,20:46,-,0,00:58,C 6767
1,肇庆,-,21:05,0,00:00,C 6768
2,鼎湖东,21:18,21:19,1,00:13,C 6768
3,大旺,21:28,21:29,1,00:23,C 6768
4,云东海,21:33,21:34,1,00:28,C 6768
5,三水北,21:41,21:42,1,00:36,C 6768
6,狮山北,21:46,21:47,1,00:41,C 6768
7,佛山西,21:55,-,0,00:50,C 6768
1,深圳机场,-,18:00,0,00:00,C 6860
2,深圳机场北,18:03,18:05,2,00:03,C 6860
3,福海西,18:09,18:10,1,00:09,C 6860
4,沙井西,18:14,18:16,2,00:14,C 6860
5,长安,18:22,18:24,2,00:22,C 6860
6,长安西,18:27,18:29,2,00:27,C 6860
7,虎门北,18:37,18:39,2,00:37,C 6860
8,东莞西,18:53,18:54,1,00:53,C 6860
9,中堂,19:01,19:03,2,01:01,C 6860
10,广州东,19:28,19:38,10,01:28,C 6860
11,广州,19:48,19:57,9,01:48,C 6860
12,佛山西,20:20,20:23,3,02:20,C 6860
13,狮山北,20:30,20:32,2,02:30,C 6860
14,三水北,20:36,20:38,2,02:36,C 6860
15,云东海,20:45,20:47,2,02:45,C 6860
16,大旺,20:51,20:53,2,02:51,C 6860
17,鼎湖东,21:02,21:04,2,03:02,C 6860
18,肇庆,21:17,-,0,03:17,C 6860
1,佛山西,-,20:33,0,00:00,C 6789
2,狮山,20:39,20:40,1,00:06,C 6789
3,狮山北,20:43,20:44,1,00:10,C 6789
4,三水北,20:48,20:49,1,00:15,C 6789
5,云东海,20:56,20:57,1,00:23,C 6789
6,大旺,21:01,21:03,2,00:28,C 6789
7,鼎湖东,21:12,21:13,1,00:39,C 6789
8,肇庆,21:28,-,0,00:55,C 6789
1,肇庆,-,21:37,0,00:00,C 6878
2,大旺,21:56,21:58,2,00:19,C 6878
3,佛山西,22:15,-,0,00:38,C 6878
